-0.149453487,-0.271892381,0.013067844,0.002464445,-0.033301634,0.042662307,0.129353187,0.024441592,-0.030407287,-0.016148334,-0.033337004,0.019439058,-0.038701671,0.03353017,0.073740707,0.047433092,-0.049059055,0.005584933,-0.003454007,-0.040946656,-0.023313276,0.037256794,-0.006282275,-0.01439959,-0.02844582,0.029021808,0.031696385,0.021995396,-0.023279293,-0.028398064,-0.026066291,-0.019204023,0.006884566,0.017357668,-0.015191119,-0.023009275,-0.009089455,-0.008740573,0.018257911,0.015697694,-0.00743283,-0.001276785,-0.00848825,0.005651479,-0.011753208,-0.001594573,0.001972275,-0.003736643,-0.009103606,0.004180812,-0.0134511,0.005192135,-0.002673433,0.017085683,0.001974265,-0.002829901,0.003755794,-0.001616394,0.002031595,-0.006026587,0.001637367,0.00416459,0.000314767,-0.0021278,-0.004094525,0.000756104,-0.000221012,0.000301951,0.000460003,-0.001081094,-0.000647228,0.000192828,-0.000793537,0.00061019,0.001521409,piRNA
-0.205311027,-0.073211595,-0.035763828,-0.144960124,0.010379551,-0.01250014,0.100785839,0.010501628,-0.041575298,-0.02425518,0.018751277,-0.023427899,-0.004514892,-0.003405931,-0.015860159,-0.053987978,0.030936164,-0.016356838,0.019126774,0.039614946,-0.0217501,-0.052732454,-0.031472073,0.008041399,0.03560331,-0.00523276,0.000129191,0.002765854,-0.048770819,-0.044665614,-0.002591881,0.019977015,-0.016842128,0.000476053,0.044314602,0.020078007,-0.010343671,0.005385958,0.032447148,0.012701414,0.001657575,-0.014354583,-0.017384756,-0.014487255,0.000955766,0.007315008,0.003972749,-0.007099814,-0.00430362,0.012348962,-0.017418503,0.008078749,-0.00696006,0.012916206,0.005398496,-0.003078546,0.002961431,0.001927572,0.003940154,-0.006508589,0.001383212,0.004018552,-0.001241857,-0.001925349,-0.003797883,-0.000671754,-0.000922025,-0.001496154,-0.000418204,-0.000768347,-0.000686184,0.000422279,-0.000310591,0.000327614,0.001951879,piRNA
-0.058036996,0.117388473,-0.037174076,-0.174942052,-0.015164352,-0.017645325,0.016507048,0.017660195,-0.091261749,-0.041377184,0.078143585,-0.0244206,0.016856577,0.012478782,-0.007904077,-0.047902524,0.018535791,0.016706765,0.009007237,0.026949381,-0.019009174,-0.058498851,-0.017839691,-0.000886108,-0.03198536,0.024938281,-0.025404643,0.021177576,0.014370623,0.013108755,0.014589779,-0.002496637,0.015723821,-0.004767699,-0.001443797,-0.03633396,-6.81E-05,0.029226625,0.037810479,-0.008175938,-0.013843212,0.018254875,0.007906151,-0.024819635,0.00819309,0.004353964,-0.005646574,0.012620089,-0.00866537,0.008317693,0.002893614,0.007688021,-0.005467861,-0.010550564,-0.009167544,0.011084636,0.004728225,-0.001293364,-0.006541326,-0.002030081,0.005969915,0.004306137,-0.008045986,0.001234982,0.003175798,-0.002033129,-0.00373183,7.17E-05,0.002931728,-0.000870922,0.001131848,0.001533733,0.001146816,-0.000405398,0.000821198,piRNA
-0.038282101,0.149818954,0.098385099,-0.125839766,-0.070332101,0.031391797,0.053538935,-0.007348155,0.018822464,0.04595436,-0.011894232,0.024763062,-0.037363859,-0.019574217,0.016856818,-0.007941623,0.032981872,0.001496593,-0.008482218,-0.022375174,-0.019607249,0.008416537,-0.042239693,0.00249562,-0.000868651,0.016044158,0.019163308,0.034790129,-0.008577212,-0.01379847,0.004309369,0.009208374,-0.054659814,0.017374186,0.047425408,-0.005230404,0.018281852,0.021618553,-0.0216004,0.011039998,0.022784567,0.001925409,0.013975147,-0.01784836,-0.022708411,-0.018013739,-0.014759405,0.002637982,-0.010306658,0.00205151,0.01302844,0.005356964,-0.000256764,0.004318247,-0.0062267,-0.003259439,-0.000485063,0.001198084,-0.002468559,0.000194668,0.000778126,0.0052042,-0.009312679,-0.000617122,0.003834714,-0.001521723,-0.003081843,-0.000227345,0.003453541,-0.00138938,0.000259074,0.000407843,-0.00010464,-0.001490176,0.000361726,piRNA
-0.078166755,-0.089754741,-0.038226718,-0.055547276,0.032864215,0.072629245,0.051540167,-0.031994436,0.075349676,0.074432729,0.063371174,0.011638897,0.027263367,-0.040927555,-0.023879615,-0.001718557,0.002619732,-0.016422984,0.000300916,0.023447376,0.042941182,0.010492158,-0.001194471,0.029102242,0.037107342,0.004068435,0.010301644,-0.021669518,0.000252693,0.004935811,-0.026745659,-0.013088722,0.049460135,0.001651384,0.028260626,-0.003452947,-0.024699346,-0.006266144,-0.012096943,-0.023317476,-0.026706025,0.012572526,0.017761882,-0.01031097,0.010510309,-0.009458955,0.009046049,-0.00468774,0.016564974,-0.013932175,0.005043587,0.005312289,0.009222381,-0.008646783,0.006583836,-0.00621625,0.005509234,-0.006434541,0.000875222,-0.001278048,-0.000319375,-0.004127819,-0.002833765,-0.006196856,0.002125254,0.001541636,-0.003024226,-0.002150616,-0.00054717,0.000846236,0.00084253,-5.22E-05,-0.000638396,-0.000955388,0.00019045,piRNA
0.157998857,0.238815926,-0.012817789,-0.206472094,-0.019055488,0.037910539,0.007335481,0.035167373,0.010115371,-0.001467368,-0.029849911,0.047680075,0.019420501,-0.001046964,0.0220996,-0.00164213,0.019931626,0.037730406,0.001419042,0.016491239,0.028237898,-0.019797802,-0.024160828,0.020598477,-0.018858386,0.025918043,-0.002691091,0.01105841,-0.031841319,-0.003322254,0.017313973,-0.032996872,0.008148756,-0.018947229,-0.001158867,-0.016280002,-0.017657327,-0.028995455,-0.028679023,-0.009561652,0.013303598,-0.044426484,-0.028201787,0.02138413,-0.005233785,-0.005273626,-0.005512599,0.005631917,0.010174211,-0.012008795,-0.000803408,-0.002289904,0.014245866,-0.003548873,-0.009412962,0.00191767,-0.007684013,0.017492246,0.005713355,0.000114879,0.000355841,0.001289568,-0.001789047,-0.005243399,-0.002195059,0.001143127,-0.000284695,-0.002913037,-0.001594818,1.63E-05,-0.000223937,0.000515853,0.000621934,-0.00066732,0.001292616,piRNA
-0.024693948,0.101064933,-0.053197572,-0.041220115,-0.080197447,0.02851717,-0.029989554,0.007888297,-0.001376733,-0.001886447,0.046418158,-0.007813708,-0.016319541,-0.024034323,-0.014188195,0.002794775,0.004206044,-2.57E-05,-0.010706252,0.01518213,-0.021850424,-0.022471229,-0.032203145,0.04337709,0.014757078,-0.009916891,-0.019235145,-0.015876095,-0.04707792,-0.017835819,-0.000663266,-0.019676924,-0.032852924,-0.026674385,-0.001182566,0.045007765,-0.009113934,-0.036198271,0.018065524,-0.001815849,-0.023357132,0.010925509,-0.034479069,0.001800795,-0.001279891,0.010430463,-0.024818012,-0.009949861,-0.003208472,-0.004699372,0.010961347,0.001848968,0.001251861,0.009875757,0.002252562,-0.004553897,-0.006901935,-0.00244221,-0.002589832,-0.00541487,0.003794521,-0.005017669,0.005936455,0.000624635,0.000330685,-0.001245783,-0.002114778,0.000114656,-0.000775533,0.000712027,-7.78E-05,0.000329447,0.000342,-0.000639339,0.000318675,piRNA
0.034987262,-0.02267821,0.067992738,-0.089975163,0.070999065,-0.080585784,-0.051438492,-0.035064948,0.014046441,0.012343532,0.005087133,-0.045916294,-0.028753533,0.025404953,0.050591044,-0.028725075,0.020929657,0.062676309,-0.000851451,-0.000995425,0.03058756,-0.042601313,0.023131318,0.069932194,-0.006629561,-0.005780665,-0.007047878,-0.004470336,-0.024864333,-0.027509913,-0.003195594,-0.009046534,0.021908364,0.001834084,0.008979648,-0.003240065,0.016460043,-0.018337298,0.005407469,0.001270519,-0.013174267,-0.011737458,0.015239729,0.015337272,0.003733224,0.001397049,-0.001551736,-0.003593918,-0.002639552,0.003046425,-0.004224167,-0.008581496,0.002416478,-0.010987293,0.004518717,-0.001883011,0.000792889,-0.000484062,0.001843028,-0.002728451,-0.007548405,0.009591854,0.005028383,-0.000468852,0.007758989,-0.006954565,-0.002396084,-0.001825151,-0.000969867,0.000693728,-0.00021635,-0.000839473,0.000337045,0.000870946,0.000567461,piRNA
-0.227358458,-0.100959064,0.027255279,-0.048083698,0.006128938,-0.002962304,0.128177479,-0.038459097,-0.02825241,-0.050521816,0.01431549,-0.011260589,-0.015164586,0.02749355,0.067371738,0.01839446,-0.027547273,0.015541456,0.040840479,0.001226054,-0.031681246,-0.004415717,0.018624035,-0.006057468,0.024634402,0.00265556,-0.007174247,0.021923394,0.039300227,-0.000599107,-0.019102261,0.000153776,0.030613214,-0.0024047,0.024064093,0.000878479,0.003129255,0.011504462,0.016155447,0.005713141,-0.019221066,0.006573981,-0.005704817,-0.012182842,0.002095261,0.004884154,0.001836725,-0.007952564,-0.010253082,0.00078137,0.010724408,0.015948131,0.000843578,-0.01358034,0.002705431,-0.001336621,-0.001247538,-0.00014321,-0.003425605,-0.001451656,0.00197617,0.005602068,-0.009311584,0.000205144,0.004823292,-0.002448828,-0.003449564,0.000728095,0.003691599,-0.001139373,0.000486865,0.001710995,0.000740456,-0.000663264,4.82E-05,piRNA
-0.150338889,-0.224614488,0.037246859,-0.053526632,0.054751494,0.010785256,-0.049147231,0.006738461,-0.075764159,-0.004394651,0.01010212,0.007307725,0.067361732,0.017279494,0.053614997,0.018885937,-0.037970407,-0.011272527,-0.033579617,-0.021944749,0.002783662,0.000180098,-0.021602782,-0.026555614,-0.022356899,-0.016254992,0.02798875,0.006732908,-0.029809348,0.0302906,0.018367797,0.011969612,0.000825203,-0.016926452,-0.02303169,-0.015274799,-0.001964949,0.003621944,-0.003373633,0.009221687,-0.013804452,-0.016975962,0.006025211,0.007846978,-0.012623595,0.003195398,0.001437984,-0.00419629,0.009814476,0.000230438,0.004930479,-0.004709043,0.005082186,0.013472392,0.001116305,-0.00087777,0.001448056,0.007673304,-0.005388626,0.001105879,-0.000435687,0.000196591,0.000937689,0.000788057,0.001227905,0.000842633,0.000453698,-0.000186296,0.001201961,0.000115336,-0.000393029,0.00103624,0.000204474,0.000134085,4.22E-05,piRNA
